Timestamp,GAcX,GAcY,GAcZ
2025-02-03 19:33:28,-0.0,0.01,0.0
2025-02-03 19:33:28,-0.0,0.0,0.0
2025-02-03 19:33:28,-0.01,0.01,0.0
2025-02-03 19:33:28,0.0,-0.0,0.0
2025-02-03 19:33:28,0.0,0.0,0.0
2025-02-03 19:33:28,0.0,-0.0,0.0
2025-02-03 19:33:28,-0.0,0.0,0.0
2025-02-03 19:33:28,0.0,0.0,0.0
2025-02-03 19:33:28,0.0,0.0,0.0
2025-02-03 19:33:28,-0.0,0.01,-0.0
2025-02-03 19:33:28,0.0,-0.0,-0.0
2025-02-03 19:33:28,0.0,0.0,-0.0
2025-02-03 19:33:28,0.0,0.01,-0.0
2025-02-03 19:33:29,-0.0,0.0,0.0
2025-02-03 19:33:29,-0.0,0.0,0.01
2025-02-03 19:33:29,0.01,-0.0,-0.0
2025-02-03 19:33:29,-0.0,0.0,-0.0
2025-02-03 19:33:29,-0.0,-0.0,0.0
2025-02-03 19:33:29,0.0,0.0,-0.0
2025-02-03 19:33:29,-0.0,-0.01,-0.0
2025-02-03 19:33:29,0.0,-0.0,0.0
2025-02-03 19:33:29,-0.0,-0.01,-0.01
2025-02-03 19:33:29,0.0,-0.0,0.0
2025-02-03 19:33:29,0.0,-0.0,0.0
2025-02-03 19:33:29,0.0,0.0,-0.0
2025-02-03 19:33:29,0.0,-0.01,-0.01
2025-02-03 19:33:29,0.0,-0.0,0.01
2025-02-03 19:33:29,-0.0,0.0,0.0
2025-02-03 19:33:29,0.0,0.0,-0.0
2025-02-03 19:33:29,-0.01,-0.0,-0.0
2025-02-03 19:33:29,0.0,-0.01,-0.0
2025-02-03 19:33:29,-0.0,0.0,-0.01
2025-02-03 19:33:29,-0.0,-0.0,0.0
2025-02-03 19:33:29,0.01,0.0,0.0
2025-02-03 19:33:29,0.0,-0.0,-0.01
2025-02-03 19:33:29,-0.0,0.0,-0.0
2025-02-03 19:33:29,0.0,0.0,0.01
2025-02-03 19:33:29,0.01,-0.0,0.0
2025-02-03 19:33:29,0.0,0.0,0.01
2025-02-03 19:33:29,0.0,0.0,0.0
2025-02-03 19:33:29,-0.0,-0.0,-0.01
2025-02-03 19:33:29,-0.0,-0.0,-0.01
2025-02-03 19:33:29,0.0,0.0,0.01
2025-02-03 19:33:29,-0.0,-0.0,-0.0
2025-02-03 19:33:29,-0.0,-0.0,0.0
2025-02-03 19:33:29,0.01,-0.0,0.0
2025-02-03 19:33:29,-0.0,-0.0,0.0
2025-02-03 19:33:29,-0.0,0.0,0.01
2025-02-03 19:33:29,0.01,0.0,0.0
2025-02-03 19:33:29,0.0,-0.0,0.0
2025-02-03 19:33:29,-0.0,0.0,0.0
2025-02-03 19:33:29,-0.0,-0.0,0.01
2025-02-03 19:33:29,0.0,-0.0,0.0
2025-02-03 19:33:29,0.0,0.0,0.0
2025-02-03 19:33:29,0.0,0.01,0.0
2025-02-03 19:33:29,-0.0,0.0,-0.0
2025-02-03 19:33:29,0.0,0.0,-0.01
2025-02-03 19:33:29,0.0,-0.0,0.01
2025-02-03 19:33:29,-0.0,-0.01,0.0
2025-02-03 19:33:29,0.0,-0.0,-0.01
2025-02-03 19:33:29,-0.0,0.0,0.0
2025-02-03 19:33:29,0.01,-0.0,-0.0
2025-02-03 19:33:29,-0.01,-0.01,0.01
2025-02-03 19:33:29,-0.0,-0.0,-0.0
2025-02-03 19:33:29,0.0,0.0,0.01
2025-02-03 19:33:29,-0.0,0.0,-0.0
2025-02-03 19:33:29,-0.01,0.01,0.0
2025-02-03 19:33:29,-0.0,0.0,0.01
2025-02-03 19:33:29,-0.0,0.0,-0.0
2025-02-03 19:33:29,-0.0,0.0,0.0
2025-02-03 19:33:29,0.0,-0.0,0.01
2025-02-03 19:33:29,0.01,0.0,-0.0
2025-02-03 19:33:29,-0.01,0.01,0.0
2025-02-03 19:33:29,0.01,0.0,0.0
2025-02-03 19:33:29,0.0,0.0,-0.01
2025-02-03 19:33:29,0.0,-0.0,-0.0
2025-02-03 19:33:29,0.01,0.0,0.01
2025-02-03 19:33:29,0.0,-0.0,0.0
2025-02-03 19:33:29,-0.0,-0.0,0.01
2025-02-03 19:33:29,-0.0,-0.0,0.0
2025-02-03 19:33:29,-0.0,0.0,-0.0
2025-02-03 19:33:29,-0.0,-0.0,-0.01
2025-02-03 19:33:29,0.0,0.0,0.01
2025-02-03 19:33:29,0.0,-0.0,0.0
2025-02-03 19:33:29,0.0,0.0,-0.0
2025-02-03 19:33:29,0.0,0.0,0.0
2025-02-03 19:33:29,-0.0,-0.0,-0.01
2025-02-03 19:33:29,0.0,0.0,0.01
2025-02-03 19:33:29,-0.0,-0.0,0.0
2025-02-03 19:33:29,0.0,0.0,-0.01
2025-02-03 19:33:29,-0.0,-0.0,-0.0
2025-02-03 19:33:29,0.0,0.0,0.01
2025-02-03 19:33:29,0.0,-0.0,0.01
2025-02-03 19:33:29,-0.0,0.0,0.0
2025-02-03 19:33:29,-0.01,0.0,0.0
2025-02-03 19:33:29,0.0,-0.0,-0.0
2025-02-03 19:33:29,-0.0,0.01,-0.01
2025-02-03 19:33:29,-0.0,-0.0,-0.01
2025-02-03 19:33:29,0.0,-0.0,-0.0
2025-02-03 19:33:29,0.0,-0.0,0.0
2025-02-03 19:33:29,-0.0,-0.0,-0.0
2025-02-03 19:33:29,0.0,0.01,0.0
2025-02-03 19:33:29,0.01,-0.0,-0.01
2025-02-03 19:33:29,0.0,-0.0,-0.0
2025-02-03 19:33:29,-0.0,-0.0,-0.0
2025-02-03 19:33:29,-0.0,0.01,0.0
2025-02-03 19:33:29,0.0,-0.0,-0.0
2025-02-03 19:33:29,0.0,0.0,0.01
2025-02-03 19:33:29,0.0,-0.0,0.01
2025-02-03 19:33:29,0.0,0.0,-0.0
2025-02-03 19:33:29,0.0,0.0,0.01
2025-02-03 19:33:29,0.01,0.0,-0.0
2025-02-03 19:33:29,0.0,0.0,-0.0
2025-02-03 19:33:29,-0.0,-0.0,0.0
2025-02-03 19:33:29,0.01,0.0,0.01
2025-02-03 19:33:29,0.0,0.01,-0.01
2025-02-03 19:33:29,0.0,-0.01,0.01
2025-02-03 19:33:29,0.0,-0.0,0.0
2025-02-03 19:33:29,0.0,-0.0,0.0
2025-02-03 19:33:29,-0.0,0.0,-0.0
2025-02-03 19:33:29,-0.0,0.0,-0.0
2025-02-03 19:33:29,-0.0,-0.01,-0.0
2025-02-03 19:33:29,0.0,-0.0,0.0
2025-02-03 19:33:29,-0.0,-0.0,-0.01
2025-02-03 19:33:29,0.0,-0.0,-0.0
2025-02-03 19:33:29,-0.0,0.01,0.01
2025-02-03 19:33:29,0.0,-0.0,-0.0
2025-02-03 19:33:29,0.0,0.01,0.0
2025-02-03 19:33:29,-0.0,-0.01,0.0
2025-02-03 19:33:29,-0.0,-0.0,0.01
2025-02-03 19:33:29,-0.0,0.0,0.01
2025-02-03 19:33:29,0.0,-0.0,0.0
2025-02-03 19:33:30,-0.0,0.0,-0.0
2025-02-03 19:33:30,-0.0,-0.0,0.0
2025-02-03 19:33:30,0.0,0.0,-0.0
2025-02-03 19:33:30,0.0,0.0,-0.0
2025-02-03 19:33:30,0.0,-0.0,0.01
2025-02-03 19:33:30,0.0,0.0,0.0
2025-02-03 19:33:30,-0.0,-0.0,-0.0
2025-02-03 19:33:30,-0.0,0.0,-0.0
2025-02-03 19:33:30,0.0,0.0,0.0
2025-02-03 19:33:30,0.0,-0.0,-0.0
2025-02-03 19:33:30,-0.0,0.0,-0.0
2025-02-03 19:33:30,0.01,-0.0,0.0
2025-02-03 19:33:30,0.0,0.0,0.0
2025-02-03 19:33:30,0.0,-0.0,0.0
2025-02-03 19:33:30,0.0,-0.0,0.01
2025-02-03 19:33:30,-0.0,0.0,-0.0
2025-02-03 19:33:30,0.0,0.0,-0.01
2025-02-03 19:33:30,0.0,0.0,-0.0
2025-02-03 19:33:30,0.0,0.0,0.01
2025-02-03 19:33:30,0.0,0.0,0.0
2025-02-03 19:33:30,-0.0,0.0,0.01
2025-02-03 19:33:30,-0.0,-0.0,0.0
2025-02-03 19:33:30,0.0,0.0,-0.01
2025-02-03 19:33:30,-0.0,-0.0,0.01
2025-02-03 19:33:30,-0.01,0.0,-0.01
2025-02-03 19:33:30,-0.0,-0.0,0.0
2025-02-03 19:33:30,0.0,0.01,0.01
2025-02-03 19:33:30,0.0,-0.0,0.0
2025-02-03 19:33:30,0.0,-0.0,-0.0
2025-02-03 19:33:30,-0.0,-0.0,0.0
2025-02-03 19:33:30,0.0,0.0,0.0
2025-02-03 19:33:30,0.0,0.0,0.01
2025-02-03 19:33:30,0.0,-0.0,0.0
2025-02-03 19:33:30,0.01,-0.0,0.0
2025-02-03 19:33:30,0.0,-0.0,0.0
2025-02-03 19:33:30,-0.0,-0.0,-0.0
2025-02-03 19:33:30,-0.0,-0.0,0.01
2025-02-03 19:33:30,0.0,-0.0,0.01
2025-02-03 19:33:30,0.0,0.0,0.01
2025-02-03 19:33:30,0.0,0.01,0.01
2025-02-03 19:33:30,-0.0,-0.0,0.0
2025-02-03 19:33:30,0.0,-0.01,0.0
2025-02-03 19:33:30,-0.0,0.0,0.0
2025-02-03 19:33:30,0.0,-0.0,0.0
2025-02-03 19:33:30,-0.0,-0.0,0.0
2025-02-03 19:33:30,-0.0,-0.0,0.01
2025-02-03 19:33:30,-0.0,-0.0,-0.0
2025-02-03 19:33:30,0.0,0.0,-0.0
2025-02-03 19:33:30,-0.0,-0.0,0.0
2025-02-03 19:33:30,0.0,0.0,-0.0
2025-02-03 19:33:30,-0.01,-0.0,0.0
2025-02-03 19:33:30,-0.0,-0.0,0.01
2025-02-03 19:33:30,-0.0,0.01,0.0
2025-02-03 19:33:30,-0.01,0.0,-0.0
2025-02-03 19:33:30,0.0,-0.0,0.0
2025-02-03 19:33:30,0.01,0.0,0.0
2025-02-03 19:33:30,0.0,-0.0,-0.0
2025-02-03 19:33:30,-0.0,0.0,0.0
2025-02-03 19:33:30,-0.01,-0.0,-0.0
2025-02-03 19:33:30,0.0,-0.0,0.0
2025-02-03 19:33:30,-0.0,-0.01,0.0
2025-02-03 19:33:30,-0.0,0.0,0.0
2025-02-03 19:33:30,0.0,0.0,-0.0
2025-02-03 19:33:30,0.0,-0.0,0.01
2025-02-03 19:33:30,0.0,-0.0,-0.0
2025-02-03 19:33:30,0.0,0.0,-0.0
2025-02-03 19:33:30,0.01,0.01,0.01
2025-02-03 19:33:30,0.0,0.0,-0.01
2025-02-03 19:33:30,-0.0,0.0,-0.0
2025-02-03 19:33:30,-0.0,0.0,-0.01
2025-02-03 19:33:30,0.0,-0.0,0.0
2025-02-03 19:33:30,0.0,0.0,0.0
2025-02-03 19:33:30,-0.0,0.0,0.0
2025-02-03 19:33:30,0.0,-0.01,-0.01
2025-02-03 19:33:30,-0.0,0.01,-0.0
2025-02-03 19:33:30,0.0,0.01,0.01
2025-02-03 19:33:30,0.0,-0.0,0.01
2025-02-03 19:33:30,0.0,0.0,-0.01
2025-02-03 19:33:30,-0.0,-0.0,0.0
2025-02-03 19:33:30,0.01,-0.0,0.01
2025-02-03 19:33:30,0.01,0.0,-0.0
2025-02-03 19:33:30,0.0,0.0,0.0
2025-02-03 19:33:30,0.0,-0.0,-0.0
2025-02-03 19:33:30,0.0,0.0,-0.01
2025-02-03 19:33:30,-0.0,-0.0,-0.0
2025-02-03 19:33:30,-0.0,-0.0,0.0
2025-02-03 19:33:30,-0.0,0.0,0.0
2025-02-03 19:33:30,-0.0,0.0,-0.0
2025-02-03 19:33:30,-0.0,-0.0,0.01
2025-02-03 19:33:30,-0.0,-0.0,-0.0
2025-02-03 19:33:30,0.0,0.01,0.01
2025-02-03 19:33:30,-0.01,0.0,0.0
2025-02-03 19:33:30,-0.01,0.0,-0.0
2025-02-03 19:33:30,0.0,0.0,0.01
2025-02-03 19:33:30,0.01,-0.01,0.0
2025-02-03 19:33:30,-0.0,0.0,0.01
2025-02-03 19:33:30,0.0,-0.0,-0.0
2025-02-03 19:33:30,-0.01,0.0,-0.01
2025-02-03 19:33:30,-0.0,-0.0,-0.0
2025-02-03 19:33:30,-0.0,-0.01,0.0
2025-02-03 19:33:30,-0.0,-0.0,0.01
2025-02-03 19:33:30,0.01,-0.0,-0.01
2025-02-03 19:33:30,0.0,-0.0,0.01
2025-02-03 19:33:30,-0.0,-0.01,0.0
2025-02-03 19:33:30,0.01,0.0,0.0
2025-02-03 19:33:30,0.0,-0.0,-0.0
2025-02-03 19:33:31,0.01,-0.0,0.01
2025-02-03 19:33:31,-0.0,0.0,-0.01
2025-02-03 19:33:31,0.0,0.0,0.0
2025-02-03 19:33:31,-0.0,0.0,-0.0
2025-02-03 19:33:31,0.01,0.0,0.0
2025-02-03 19:33:31,0.0,-0.0,-0.0
2025-02-03 19:33:31,0.0,0.0,0.0
2025-02-03 19:33:31,0.0,-0.0,0.0
2025-02-03 19:33:31,0.0,-0.0,-0.0
2025-02-03 19:33:31,-0.0,-0.0,-0.0
2025-02-03 19:33:31,0.0,0.0,-0.0
2025-02-03 19:33:31,-0.0,-0.0,0.0
2025-02-03 19:33:31,-0.01,0.0,-0.0
2025-02-03 19:33:31,0.0,-0.0,0.0
2025-02-03 19:33:31,-0.0,0.0,-0.0
2025-02-03 19:33:31,-0.0,0.0,-0.01
2025-02-03 19:33:31,-0.0,0.0,0.0
2025-02-03 19:33:31,0.01,0.0,0.0
2025-02-03 19:33:31,-0.0,-0.0,0.0
2025-02-03 19:33:31,-0.0,0.0,0.01
2025-02-03 19:33:31,-0.0,0.0,-0.0
2025-02-03 19:33:31,-0.01,-0.0,0.01
2025-02-03 19:33:31,0.0,0.0,0.0
2025-02-03 19:33:31,0.0,0.0,-0.0
2025-02-03 19:33:31,0.01,0.0,-0.01
2025-02-03 19:33:31,-0.0,-0.0,0.0
2025-02-03 19:33:31,0.0,0.0,0.01
2025-02-03 19:33:31,-0.01,0.0,-0.01
2025-02-03 19:33:31,0.0,0.0,0.01
2025-02-03 19:33:31,0.0,-0.01,-0.0
2025-02-03 19:33:31,0.0,0.0,0.0
2025-02-03 19:33:31,0.0,0.0,0.01
2025-02-03 19:33:31,0.0,0.0,0.01
2025-02-03 19:33:31,0.0,-0.01,-0.0
2025-02-03 19:33:31,0.0,-0.0,0.0
2025-02-03 19:33:31,0.0,0.01,0.01
2025-02-03 19:33:31,-0.0,0.0,-0.0
2025-02-03 19:33:31,-0.0,-0.0,-0.01
2025-02-03 19:33:31,0.0,-0.0,0.0
2025-02-03 19:33:31,-0.0,0.0,0.0
2025-02-03 19:33:31,0.0,-0.0,0.01
2025-02-03 19:33:31,-0.0,-0.0,0.0
2025-02-03 19:33:31,-0.0,-0.0,0.0
2025-02-03 19:33:31,0.0,-0.0,0.0
2025-02-03 19:33:31,-0.0,0.0,0.01
2025-02-03 19:33:31,-0.01,-0.0,0.0
2025-02-03 19:33:31,-0.0,0.0,-0.0
2025-02-03 19:33:31,0.0,0.0,-0.0
2025-02-03 19:33:31,-0.0,0.0,-0.0
2025-02-03 19:33:31,0.0,-0.0,-0.01
2025-02-03 19:33:31,0.0,0.0,0.0
2025-02-03 19:33:31,0.0,-0.0,-0.01
2025-02-03 19:33:31,0.0,-0.0,-0.02
2025-02-03 19:33:31,-0.0,0.0,0.0
2025-02-03 19:33:31,-0.0,0.01,-0.0
2025-02-03 19:33:31,0.0,0.0,0.0
2025-02-03 19:33:31,-0.0,0.0,-0.0
2025-02-03 19:33:31,0.0,0.0,-0.0
2025-02-03 19:33:31,-0.0,-0.0,0.0
2025-02-03 19:33:31,-0.0,-0.0,0.0
2025-02-03 19:33:31,0.0,0.0,-0.0
2025-02-03 19:33:31,0.0,0.0,-0.0
2025-02-03 19:33:31,-0.0,-0.0,0.01
2025-02-03 19:33:31,-0.0,0.0,0.01
2025-02-03 19:33:31,0.0,-0.0,0.01
2025-02-03 19:33:31,0.01,-0.01,-0.0
2025-02-03 19:33:31,0.0,0.0,-0.01
2025-02-03 19:33:31,0.0,0.01,0.0
2025-02-03 19:33:31,0.0,0.01,-0.0
2025-02-03 19:33:31,0.0,-0.0,0.01
2025-02-03 19:33:31,0.0,0.0,0.01
2025-02-03 19:33:31,-0.01,0.0,0.01
2025-02-03 19:33:31,-0.0,0.0,-0.0
2025-02-03 19:33:31,-0.0,-0.0,0.01
2025-02-03 19:33:31,-0.0,0.0,0.0
2025-02-03 19:33:31,-0.01,0.0,0.01
2025-02-03 19:33:31,-0.0,-0.01,0.0
2025-02-03 19:33:31,0.0,0.0,0.0
2025-02-03 19:33:31,-0.0,0.0,0.0
2025-02-03 19:33:31,-0.0,0.0,0.0
2025-02-03 19:33:31,0.0,-0.0,0.01
2025-02-03 19:33:31,-0.0,-0.0,0.0
2025-02-03 19:33:31,-0.0,0.0,0.0
2025-02-03 19:33:31,0.0,-0.0,0.0
2025-02-03 19:33:31,0.0,0.01,0.0
2025-02-03 19:33:31,-0.0,0.0,0.01
2025-02-03 19:33:31,-0.0,-0.0,-0.0
2025-02-03 19:33:31,-0.0,-0.0,0.01
2025-02-03 19:33:31,0.0,0.0,0.0
2025-02-03 19:33:31,-0.0,0.0,-0.0
2025-02-03 19:33:31,0.0,-0.0,-0.0
2025-02-03 19:33:31,0.0,-0.01,-0.0
2025-02-03 19:33:31,-0.0,0.01,0.0
2025-02-03 19:33:31,0.0,0.0,0.0
2025-02-03 19:33:31,-0.0,-0.0,-0.01
2025-02-03 19:33:31,0.0,-0.0,0.0
2025-02-03 19:33:31,0.0,-0.0,0.0
2025-02-03 19:33:31,0.01,-0.0,-0.0
2025-02-03 19:33:31,-0.01,0.0,0.0
2025-02-03 19:33:31,-0.0,-0.0,0.0
2025-02-03 19:33:31,-0.0,0.0,-0.0
2025-02-03 19:33:31,0.0,-0.0,0.0
2025-02-03 19:33:31,-0.01,0.0,0.0
2025-02-03 19:33:31,0.0,0.0,0.0
2025-02-03 19:33:31,-0.0,-0.0,-0.01
2025-02-03 19:33:31,0.0,0.0,0.01
2025-02-03 19:33:31,0.0,-0.01,-0.0
2025-02-03 19:33:31,-0.0,0.0,-0.01
2025-02-03 19:33:31,0.01,-0.0,0.0
2025-02-03 19:33:31,0.0,-0.0,-0.0
2025-02-03 19:33:31,-0.0,0.0,-0.01
2025-02-03 19:33:31,-0.0,0.0,0.0
2025-02-03 19:33:31,0.01,-0.0,0.0
2025-02-03 19:33:31,-0.0,0.0,0.0
2025-02-03 19:33:31,0.0,-0.0,0.0
2025-02-03 19:33:31,0.0,-0.0,0.01
2025-02-03 19:33:31,0.01,0.0,0.0
2025-02-03 19:33:31,0.0,-0.0,0.01
2025-02-03 19:33:31,0.0,0.0,0.0
2025-02-03 19:33:31,0.0,0.01,-0.0
2025-02-03 19:33:32,-0.0,-0.0,0.0
2025-02-03 19:33:32,-0.0,0.01,0.01
2025-02-03 19:33:32,0.0,0.0,0.0
2025-02-03 19:33:32,-0.0,0.01,0.0
2025-02-03 19:33:32,0.0,0.0,-0.01
2025-02-03 19:33:32,0.0,0.0,-0.01
2025-02-03 19:33:32,0.0,-0.0,0.0
2025-02-03 19:33:32,0.0,0.0,0.0
2025-02-03 19:33:32,0.0,0.0,-0.01
2025-02-03 19:33:32,-0.0,0.0,0.01
2025-02-03 19:33:32,-0.0,0.01,-0.0
2025-02-03 19:33:32,-0.0,0.0,-0.0
2025-02-03 19:33:32,-0.0,0.0,0.01
2025-02-03 19:33:32,0.0,0.0,-0.0
2025-02-03 19:33:32,-0.0,-0.0,0.0
2025-02-03 19:33:32,0.01,-0.0,0.0
2025-02-03 19:33:32,0.0,-0.0,0.01
2025-02-03 19:33:32,-0.0,0.0,-0.0
2025-02-03 19:33:32,-0.0,-0.0,-0.0
2025-02-03 19:33:32,0.0,-0.01,0.0
2025-02-03 19:33:32,-0.0,-0.0,0.0
2025-02-03 19:33:32,-0.0,0.0,-0.0
2025-02-03 19:33:32,0.01,-0.0,0.0
2025-02-03 19:33:32,0.01,-0.0,0.0
2025-02-03 19:33:32,0.0,-0.0,-0.0
2025-02-03 19:33:32,-0.01,-0.0,0.0
2025-02-03 19:33:32,-0.0,-0.0,-0.0
2025-02-03 19:33:32,0.0,0.0,-0.0
2025-02-03 19:33:32,0.0,0.0,-0.0
2025-02-03 19:33:32,0.0,0.0,0.0
2025-02-03 19:33:32,-0.0,0.0,0.0
2025-02-03 19:33:32,0.0,0.0,-0.0
2025-02-03 19:33:32,-0.0,0.0,0.0
2025-02-03 19:33:32,-0.0,0.0,0.0
2025-02-03 19:33:32,-0.0,0.01,-0.0
2025-02-03 19:33:32,0.0,-0.0,-0.0
2025-02-03 19:33:32,-0.0,0.0,-0.01
2025-02-03 19:33:32,-0.0,0.0,-0.01
2025-02-03 19:33:32,0.0,-0.0,-0.01
2025-02-03 19:33:32,-0.0,0.0,-0.0
2025-02-03 19:33:32,-0.0,0.0,-0.0
2025-02-03 19:33:32,-0.0,-0.0,-0.0
2025-02-03 19:33:32,0.0,0.0,0.0
2025-02-03 19:33:32,0.0,-0.0,-0.0
2025-02-03 19:33:32,-0.0,-0.0,0.01
2025-02-03 19:33:32,0.0,0.0,0.0
2025-02-03 19:33:32,0.01,0.01,-0.0
2025-02-03 19:33:32,0.01,-0.0,-0.0
2025-02-03 19:33:32,0.0,-0.0,-0.01
2025-02-03 19:33:32,-0.01,0.0,-0.0
2025-02-03 19:33:32,0.0,-0.0,0.01
2025-02-03 19:33:32,-0.0,0.0,-0.0
2025-02-03 19:33:32,0.0,-0.0,-0.0
2025-02-03 19:33:32,0.0,0.0,0.0
2025-02-03 19:33:32,-0.0,0.0,0.01
2025-02-03 19:33:32,0.0,0.0,-0.01
2025-02-03 19:33:32,-0.0,-0.0,-0.01
2025-02-03 19:33:32,0.0,0.01,-0.0
2025-02-03 19:33:32,0.0,-0.0,-0.0
2025-02-03 19:33:32,-0.0,0.0,0.0
2025-02-03 19:33:32,-0.0,-0.0,0.0
2025-02-03 19:33:32,-0.0,-0.0,-0.0
2025-02-03 19:33:32,-0.0,0.0,0.0
2025-02-03 19:33:32,0.0,0.0,0.0
2025-02-03 19:33:32,-0.0,-0.0,0.0
2025-02-03 19:33:32,-0.01,0.0,0.0
2025-02-03 19:33:32,0.0,0.0,0.01
2025-02-03 19:33:32,-0.0,0.0,0.0
2025-02-03 19:33:32,0.0,-0.0,-0.0
2025-02-03 19:33:32,-0.0,-0.0,-0.01
2025-02-03 19:33:32,-0.0,-0.01,-0.0
2025-02-03 19:33:32,-0.01,0.0,-0.0
2025-02-03 19:33:32,-0.0,0.0,-0.0
2025-02-03 19:33:32,0.0,0.0,0.0
2025-02-03 19:33:32,0.0,0.0,0.0
2025-02-03 19:33:32,-0.0,-0.0,0.01
2025-02-03 19:33:32,-0.0,0.0,0.0
2025-02-03 19:33:32,-0.0,-0.01,-0.0
2025-02-03 19:33:32,0.0,0.0,0.0
2025-02-03 19:33:32,-0.0,-0.0,-0.0
2025-02-03 19:33:32,-0.0,0.0,-0.0
2025-02-03 19:33:32,0.0,0.0,-0.01
2025-02-03 19:33:32,0.0,0.01,0.01
2025-02-03 19:33:32,-0.0,0.0,-0.01
2025-02-03 19:33:32,0.0,-0.0,0.0
2025-02-03 19:33:32,-0.0,0.0,-0.0
2025-02-03 19:33:32,0.0,0.01,-0.0
2025-02-03 19:33:32,-0.01,-0.0,0.01
2025-02-03 19:33:32,0.01,-0.0,-0.0
2025-02-03 19:33:32,0.0,-0.0,0.0
2025-02-03 19:33:32,-0.0,-0.0,0.0
2025-02-03 19:33:32,0.0,0.0,0.0
2025-02-03 19:33:32,-0.0,0.0,0.01
2025-02-03 19:33:32,-0.0,0.0,0.01
2025-02-03 19:33:32,0.0,0.0,0.0
2025-02-03 19:33:32,0.0,-0.0,-0.01
2025-02-03 19:33:32,-0.0,0.0,0.0
2025-02-03 19:33:32,-0.01,-0.0,0.0
2025-02-03 19:33:32,-0.0,-0.0,-0.0
2025-02-03 19:33:32,-0.0,0.0,0.01
2025-02-03 19:33:32,-0.0,0.0,-0.0
2025-02-03 19:33:32,0.0,-0.0,-0.0
2025-02-03 19:33:32,-0.0,-0.0,0.01
2025-02-03 19:33:32,-0.0,0.01,0.0
2025-02-03 19:33:32,0.0,0.01,-0.0
2025-02-03 19:33:32,-0.0,0.0,-0.0
2025-02-03 19:33:32,0.0,0.0,0.0
2025-02-03 19:33:32,-0.0,-0.01,-0.01
2025-02-03 19:33:33,0.0,0.0,0.01
2025-02-03 19:33:33,0.0,0.0,-0.01
2025-02-03 19:33:33,0.0,-0.01,0.0
2025-02-03 19:33:33,0.0,-0.0,0.01
2025-02-03 19:33:33,0.0,0.01,0.01
2025-02-03 19:33:33,0.0,-0.0,0.0
2025-02-03 19:33:33,0.0,0.0,-0.0
2025-02-03 19:33:33,0.0,0.0,-0.01
2025-02-03 19:33:33,-0.0,-0.0,0.0
2025-02-03 19:33:33,-0.0,0.0,0.0
2025-02-03 19:33:33,0.0,-0.01,-0.0
2025-02-03 19:33:33,-0.0,0.01,0.0
2025-02-03 19:33:33,-0.0,-0.01,-0.0
2025-02-03 19:33:33,0.0,0.0,0.01
2025-02-03 19:33:33,0.0,0.0,0.01
2025-02-03 19:33:33,0.0,0.0,0.01
2025-02-03 19:33:33,-0.0,-0.0,0.0
2025-02-03 19:33:33,-0.0,0.0,0.0
2025-02-03 19:33:33,-0.0,-0.0,0.0
2025-02-03 19:33:33,-0.0,-0.0,-0.0
2025-02-03 19:33:33,0.0,0.0,-0.01
2025-02-03 19:33:33,0.0,0.0,-0.01
2025-02-03 19:33:33,-0.0,-0.0,0.0
2025-02-03 19:33:33,0.0,0.0,0.0
2025-02-03 19:33:33,0.0,-0.0,0.01
2025-02-03 19:33:33,0.0,-0.0,-0.01
2025-02-03 19:33:33,-0.0,0.0,-0.0
2025-02-03 19:33:33,0.0,-0.01,0.0
2025-02-03 19:33:33,0.0,0.0,-0.0
2025-02-03 19:33:33,-0.0,-0.0,-0.0
2025-02-03 19:33:33,0.01,0.0,0.0
2025-02-03 19:33:33,-0.0,-0.0,-0.0
2025-02-03 19:33:33,0.0,0.0,0.0
2025-02-03 19:33:33,-0.0,0.01,0.01
2025-02-03 19:33:33,0.0,0.0,0.01
2025-02-03 19:33:33,-0.0,-0.0,-0.0
2025-02-03 19:33:33,0.01,-0.0,-0.01
2025-02-03 19:33:33,0.0,-0.0,0.0
2025-02-03 19:33:33,0.0,-0.0,0.0
2025-02-03 19:33:33,-0.01,-0.0,0.01
2025-02-03 19:33:33,0.0,-0.0,-0.0
2025-02-03 19:33:33,0.0,0.0,-0.0
2025-02-03 19:33:33,-0.01,-0.0,0.0
2025-02-03 19:33:33,0.0,0.0,-0.0
2025-02-03 19:33:33,-0.0,-0.0,-0.0
2025-02-03 19:33:33,0.0,0.0,0.0
2025-02-03 19:33:33,-0.0,0.0,-0.01
2025-02-03 19:33:33,0.0,-0.0,-0.01
2025-02-03 19:33:33,0.0,-0.0,0.0
2025-02-03 19:33:33,0.0,0.0,0.01
2025-02-03 19:33:33,-0.0,0.0,0.0
2025-02-03 19:33:33,-0.0,-0.0,-0.0
2025-02-03 19:33:33,0.0,-0.0,0.01
2025-02-03 19:33:33,0.0,0.0,-0.0
2025-02-03 19:33:33,0.0,0.01,0.0
2025-02-03 19:33:33,0.0,0.0,0.01
2025-02-03 19:33:33,0.0,0.0,-0.01
2025-02-03 19:33:33,0.01,0.0,0.01
2025-02-03 19:33:33,0.0,-0.01,0.0
2025-02-03 19:33:33,0.0,0.0,-0.0
2025-02-03 19:33:33,-0.0,-0.0,0.0
2025-02-03 19:33:33,-0.0,0.0,0.01
2025-02-03 19:33:33,-0.0,0.0,-0.0
2025-02-03 19:33:33,-0.0,0.01,-0.01
